ID,Longitude,Latitude,CoastDist,MAT,Precip,JuMin,JuMax,JuMean,JaMin,JaMax,JaMean,TempR,GS32,GS28,PE,ET,Elevation,Texture,AWCAvg,Permeab,PM100,PM200,PM300,PM400,PM500,PM600,SolRad6,SolRad12,SolRad,QUDO,QUDO_BA
113,-121.2303,36.55263,60.148,14.96111,452.12,11.78889,34.68889,23.23889,1.02778,15.58889,8.30833,14.93056,207.5,269,557.276,292.10001,762,3,94.488,1,2,0,0,0,0,0,29.219,6.5847,6548.56396,1,25
114,-121.2464,36.55183,58.435,14.88333,465.45502,11.7,34.53333,23.11667,1.29444,15.62222,8.45833,14.65833,211.3,271.39999,559.30798,293.87799,670.56,2,94.488,1,0,0,0,0,0,1,26.372,2.4563,4975.3042,1,62
115,-121.2474,36.54146,57.559,14.87222,454.55841,11.7,34.07222,22.88611,1.33333,15.65556,8.49444,14.39167,211.3,271.39999,559.30798,295.65601,731.52002,3,94.488,1,0,0,0,0,0,3,29.7338,9.0244,7227.60498,1,30
116,-121.1787,36.50079,58.806,15.04444,420.3446,12.00556,35.05,23.52778,0.98333,15.55556,8.26944,15.25833,197.7,266.10001,550.41803,293.87799,335.28,6,68.58,1,0,0,0,0,0,1,28.0899,6.3986,6308.14502,1,16
117,-121.1237,36.57336,67.999,15.32778,412.36902,12.36111,35.23889,23.8,0.22222,15.05,7.63611,16.16389,187.5,268.10001,653.034,281.17801,518.15997,2,175.51401,1,0,0,0,4,0,0,28.5922,6.4627,6410.55615,1,50
118,-121.1601,36.54864,63.778,15.18333,360.45139,12.15,35.16111,23.65556,0.55555,15.3,7.92778,15.72778,193.10001,262.5,635,286.51199,487.67999,3,175.51401,1,2,0,0,0,0,0,28.5119,6.4575,6395.39307,1,23
119,-121.1459,36.5311,63.283,15.19444,379.14581,12.17778,35.15556,23.66667,0.55555,15.3,7.92778,15.73889,190.89999,261.70001,635,287.27399,426.72,3,175.51401,1,0,0,0,0,0,3,28.9286,8.4069,6942.33594,1,14
120,-121.1106,36.52392,67.928,15.31111,385.90219,12.4,35.25555,23.82778,0.24444,15.13889,7.69167,16.13611,181.8,256.20001,642.87402,282.95599,502.92001,2,175.51401,1,2,0,0,0,0,0,28.5551,6.4747,6407.06787,1,56
121,-121.1146,36.50956,66.379,15.25,377.67261,12.31111,35.22222,23.76667,0.48888,15.23333,7.86111,15.90556,184,259.29999,635,286.51199,396.23999,3,175.51401,1,2,0,0,0,0,0,28.8441,8.3847,6922.79199,1,22
122,-121.0787,36.58213,74.936,15.51667,431.29199,12.6,35.31667,23.95833,0,14.80556,7.40278,16.55556,180,256.20001,673.09998,276.60599,731.52002,3,175.51401,1,0,0,0,0,0,3,29.2314,7.5439,6779.7002,1,11
123,-121.2631,36.51435,54.981,14.82222,410.92117,11.64444,33.80556,22.725,1.66667,15.7,8.68333,14.04167,211.5,273.60001,560.83197,299.21201,609.59998,2,94.488,1,2,0,0,0,0,0,28.5446,9.4429,7136.34082,0,0
124,-121.0545,36.57894,75.77,15.58889,437.66742,12.71667,35.34444,24.03056,0,14.72222,7.36111,16.66945,177.5,250,684.276,273.81201,990.59998,3,175.51401,1,0,0,0,0,0,0,28.8927,9.8737,7277.625,1,16
125,-121.0323,36.56618,75.674,15.58889,454.53302,12.77778,35.47778,24.12778,0,14.67778,7.33889,16.78889,175,244.39999,690.37201,273.81201,975.35999,3,175.51401,1,0,0,0,0,0,3,30.3272,9.2556,7378.81592,1,5
126,-121.0272,36.53987,73.535,15.58889,466.21698,13.05556,35.45555,24.25556,0,14.72222,7.36111,16.89444,175,242.8,689.35602,273.81201,1036.31995,3,175.51401,1,0,0,0,0,0,3,29.1309,5.0398,6155.5459,1,35
127,-121.0707,36.53269,70.684,15.44444,418.97302,12.55556,35.33889,23.94722,0,14.91667,7.45833,16.48889,175,256.79999,660.40002,279.39999,655.32001,4,175.51401,0,0,0,0,0,0,0,26.7268,9.2385,6762.10303,1,34
128,-121.0434,36.50318,69.407,15.42778,422.30038,12.62222,35.39444,24.00833,0.12222,14.94444,7.53333,16.475,173.39999,253.5,664.21002,279.39999,457.20001,3,175.51401,1,2,0,0,0,0,0,29.0134,8.4501,6966.75781,1,17
129,-121.703,36.98365,15.551,14.44444,684.1236,11.38889,27.77778,19.58333,2.92222,14.27778,8.6,10.98333,250,308.29999,635,270.76401,365.76001,1,131.31799,1,0,0,0,0,2,0,27.9677,9.0272,6931.83203,0,0
130,-121.6747,36.97727,17.867,14.62778,667.53741,11.45,28,19.725,3.10556,14.21667,8.66111,11.06389,250,300,660.40002,266.70001,457.20001,1,131.31799,1,0,0,0,0,2,0,29.1677,10.3141,7447.521,0,0
131,-121.6651,36.9988,19.298,14.88333,694.74078,11.62222,29.44444,20.53333,2.82778,14.08889,8.45833,12.075,250,299.5,694.18201,263.39801,213.36,2,85.09,1,0,0,0,0,0,0,24.3917,4.0176,5020.03711,0,0
132,-121.6005,36.99481,25.075,15.55556,565.91199,11.87778,31.11111,21.49444,3.02222,14.44444,8.73333,12.76111,254.7,293.29999,711.20001,247.64999,152.39999,1,210.56599,1,0,0,0,0,0,3,25.378,8.3515,6332.42383,1,11
133,-121.658,36.99481,20.276,15,673.07458,11.62222,28.88889,20.25556,3.07222,14.08889,8.58056,11.675,250,296.79999,694.18201,260.35001,243.84,2,85.09,1,0,0,0,0,0,3,24.1276,2.0778,4346.51221,1,0
134,-121.6116,36.93979,19.793,14.88333,591.3374,11.55,28.51667,20.03333,3.10556,14.44444,8.775,11.25833,252.2,306.20001,660.40002,261.62,259.07999,2,175.51401,1,0,0,0,0,0,3,27.118,4.8054,5740.65088,0,0
135,-121.5914,36.98205,24.49,15.55556,565.50562,11.79444,31.11111,21.45278,3.02222,14.44444,8.73333,12.71944,255.2,294.60001,711.20001,247.64999,182.88,3,85.09,1,0,0,0,0,0,3,26.0116,3.555,5218.61377,1,78
136,-121.6601,36.97886,18.918,14.66667,657.30121,11.53333,28.43889,19.98611,3.08889,14.17222,8.63056,11.35556,250,300,660.40002,263.39801,335.28,3,85.09,3,0,0,0,0,2,0,28.6941,8.4201,6909.61523,0,0
137,-121.6116,36.95653,21.209,15.11111,596.77301,11.66667,28.88889,20.27778,3.07222,14.44444,8.75833,11.51944,251.89999,298.20001,694.18201,258.82599,213.36,3,85.09,1,0,0,0,0,0,0,27.6956,6.1609,6181.729,0,0
138,-121.5727,36.97488,25.075,15.55556,548.23358,11.82222,31.11111,21.46667,3.02778,14.54444,8.78611,12.68056,257.79999,294.60001,711.20001,242.82401,152.39999,1,210.56599,1,0,0,0,0,0,3,27.0078,11.8634,7480.12598,1,58
139,-121.5767,36.96212,23.788,15.41667,553.03424,11.74444,30.36667,21.05556,3.05,14.44444,8.74722,12.30833,256.20001,296.39999,711.20001,248.412,152.39999,2,85.09,1,0,0,0,0,0,3,25.9254,3.567,5206.45996,0,0
140,-121.5797,36.94617,22.428,15.32778,551.63721,11.66667,30,20.83333,3.07778,14.44444,8.76111,12.07222,255.7,300,694.18201,254,213.36,3,85.09,1,0,0,0,0,0,3,26.1053,3.5596,5236.7749,0,0
141,-121.6757,36.85167,9.331,13.75,543.99182,11.08889,23.61111,17.35,3.43333,15.55556,9.49444,7.85556,279.29999,356.10001,609.59998,260.35001,76.2,1,109.22,1,0,0,0,0,2,0,27.902,8.1651,6717.34082,0,0
142,-121.704,36.86762,8.229,13.33333,545.3634,11.11111,23.33333,17.22222,3.33333,15.55556,9.44444,7.77778,284,357,609.59998,254,45.72,2,109.22,1,0,0,0,0,2,0,27.7872,7.8541,6619.50391,0,0
143,-121.7272,36.86682,6.955,13.33333,530.35199,11.11111,23.33333,17.22222,3.33333,15.55556,9.44444,7.77778,285,358,609.59998,254,15.24,2,278.892,1,0,0,0,0,2,0,27.8788,9.6242,7074.80176,0,0
144,-121.7393,36.84609,4.398,13.33333,506.7554,11.11111,22.69444,16.90278,3.57778,15.55556,9.56667,7.33611,284.10001,356.5,606.80603,268.478,60.96,2,109.22,3,0,0,0,0,2,0,27.7634,11.2508,7454.04199,0,0
145,-121.6747,36.84688,9.331,13.75,540.38501,11.08889,23.61111,17.35,3.43333,15.55556,9.49444,7.85556,279.29999,356.10001,609.59998,260.35001,76.2,2,109.22,1,0,0,0,0,2,0,27.9733,8.8144,6890.93604,0,0
146,-121.6045,36.89553,17.317,13.47778,563.3974,10.7,23.88889,17.29445,3.18333,15.61111,9.39722,7.89722,275,350,612.90198,350.01199,121.92,3,131.31799,4,0,0,0,0,0,0,28.0244,7.9281,6677.16309,0,0
147,-121.6277,36.87878,14.588,13.33333,569.72198,10.55556,23.88889,17.22222,3.33333,15.55556,9.44444,7.77778,268,350,609.59998,355.60001,182.88,1,165.608,4,0,0,0,0,2,0,25.4658,8.4411,6367.52783,0,0
148,-121.6055,36.86682,15.859,13.55556,556.23462,10.67778,23.88889,17.28333,3.2,15.65556,9.42778,7.85556,272.29999,350,612.39398,349.504,152.39999,2,165.608,1,0,0,0,0,1,0,26.8117,4.8158,5689.45898,0,0
149,-121.6075,36.84688,14.916,13.57778,551.30701,10.66111,23.88889,17.275,3.21111,15.7,9.45556,7.81944,271.60001,350,612.39398,349.25,152.39999,2,109.22,1,0,0,0,0,2,0,27.5748,6.9797,6365.60986,0,0
150,-121.6621,36.83652,10.078,13.75,537.48938,11.06667,23.53889,17.30278,3.51667,15.55556,9.53611,7.76667,278.70001,355.20001,608.33002,266.70001,114.3,2,109.22,3,0,0,0,0,2,0,28.1837,9.8116,7168.40381,0,0
151,-121.5323,36.91148,23.788,13.8,432.5874,11.02222,24.44444,17.73333,2.83889,15.55556,9.19722,8.53611,275,347.70001,621.53802,334.01001,152.39999,4,165.608,1,0,0,0,0,0,1,25.2224,4.572,5321.81885,0,0
152,-121.6686,36.82017,9.068,13.61111,521.48743,11.04444,23.48889,17.26667,3.67222,15.55556,9.61389,7.65278,275.70001,354.70001,606.04401,276.35199,114.3,1,109.22,3,0,0,0,0,2,0,26.5546,8.524,6588.08105,0,0
153,-121.7151,36.8114,4.918,13.33333,483.20959,11.11111,22.5,16.80556,3.79444,15.55556,9.675,7.13056,280.89999,355.5,603.50403,285.75,68.58,2,109.22,4,0,0,0,0,2,0,27.5887,8.7672,6810.39404,0,0
154,-121.6156,36.82416,13.909,14.02778,546.32861,11.02778,24.81111,17.91945,3.19444,15.55556,9.375,8.54444,271.29999,353.5,615.18799,274.32001,175.25999,1,109.22,1,2,0,0,0,0,0,27.5922,6.1908,6171.18018,0,0
155,-121.6611,36.77392,10.774,13.61111,476.1738,11.11111,23.42222,17.26667,3.51667,15.55556,9.53611,7.73056,271.70001,352.60001,603.50403,290.82999,38.1,2,109.22,1,0,0,0,0,2,0,27.1714,6.1345,6084.70703,0,0
156,-121.5242,36.82735,21.992,14.32778,458.0636,11.05556,27.06111,19.05833,2.92778,15.79444,9.36111,9.69722,275,350,622.80798,330.20001,106.68,2,165.608,1,0,0,0,0,3,0,27.3819,6.1526,6125.46289,0,0
157,-121.501,36.80263,23.991,14.49444,487.04498,11.07778,27.85556,19.46667,2.90556,15.80556,9.35556,10.11111,275,350,625.85602,324.358,198.12,1,94.488,3,2,0,0,0,0,0,26.2919,5.3004,5705.375,0,0
158,-121.5454,36.78429,20.276,14.55556,529.56464,10.94444,26.87778,18.91111,2.55,15.69444,9.12222,9.78889,260.89999,350,635,261.87399,259.07999,1,94.488,3,2,0,0,0,0,0,25.5387,4.6325,5392.89111,0,0
159,-121.501,36.76275,24.686,14.51111,569.39178,10.76111,28.65,19.70555,3.02778,15.84444,9.43611,10.26944,267.79999,341.60001,625.09399,318.26199,762,3,94.488,1,0,0,0,0,0,4,28.4781,4.9285,6011.83594,0,0
160,-121.5121,36.75877,23.788,14.72222,568.29962,10.88333,27.30556,19.09444,2.32222,15.76667,9.04444,10.05,255.10001,325,635,261.62,701.03998,0,59.944,1,0,0,0,1,0,0,29.0516,6.4747,6492.83203,0,0
161,-121.5232,36.75717,22.961,14.66667,552.39917,10.9,26.91667,18.90833,2.42222,15.76111,9.09167,9.81667,255.3,325,629.66602,264.668,701.03998,0,59.944,1,0,0,0,1,0,0,23.0625,1.7851,3769.72607,0,0
162,-121.5313,36.8098,21.322,14.31667,501.142,10.98333,27.06111,19.02222,3.01111,15.84444,9.42778,9.59444,275,350,621.53802,330.20001,274.32001,3,94.488,3,2,0,0,0,0,0,25.3076,2.5577,4807.16211,0,0
163,-121.502,36.80342,23.89,14.49444,486.664,11.07778,27.85556,19.46667,2.90556,15.80556,9.35556,10.11111,275,350,625.85602,324.358,213.36,2,94.488,4,2,0,0,0,0,0,24.086,2.1029,4356.21777,0,0
164,-121.5484,36.79704,19.915,14.19444,528.47241,10.91667,27.06111,18.98889,3.06667,15.89444,9.48056,9.50833,273.10001,350,620.01398,331.724,243.84,2,94.488,3,2,0,0,0,0,0,27.8202,11.5701,7537.71582,0,0
165,-121.503,36.76116,24.588,14.51111,572.94775,10.76111,28.65,19.70555,3.02778,15.84444,9.43611,10.26944,267.79999,341.60001,625.09399,318.26199,822.96002,2,94.488,1,0,0,0,0,0,5,29.9412,8.6851,7179.21924,0,0
166,-121.8757,36.96929,2.199,14.44444,623.9256,11.38889,26.66667,19.02778,2.77778,14.44444,8.61111,10.41667,250,315,635,279.39999,60.96,1,151.892,3,0,0,0,0,2,0,27.2273,6.0748,6079.63818,0,0
167,-121.8767,36.96929,2.199,13.33333,620.90302,11.08333,25.18333,18.13333,2.62778,14.38889,8.50833,9.625,246.60001,325,558.79999,304.79999,91.44,3,151.892,1,0,0,0,0,0,0,26.7751,6.0025,5974.354,0,0
168,-121.8575,36.95733,2.199,13.19444,566.41998,11.02222,23.7,17.36111,2.65,14.48889,8.56944,8.79167,250,325,571.5,304.79999,106.68,1,151.892,3,0,0,0,0,2,0,26.7479,5.9935,5973.5,0,0
169,-121.8606,36.95255,0,13.19444,548.38599,11.02222,22.96111,16.99167,2.64444,14.53889,8.59167,8.4,254.10001,325,571.5,304.79999,83.82,6,151.892,3,0,0,0,0,2,0,27.143,8.6407,6703.67578,0,0
170,-121.8393,36.94696,2.199,13.2,555.67584,11.01667,22.22222,16.61944,3.21111,14.58889,8.9,7.71944,253.5,325,575.56403,301.24399,152.39999,3,151.892,4,0,0,0,0,0,0,27.6175,6.9594,6364.17285,0,0
171,-121.8353,36.98843,5.819,13.33333,727.1004,11.11111,25.92222,18.51667,3.16111,14.28889,8.725,9.79167,240.5,325,558.79999,298.45001,152.39999,3,151.892,3,0,0,0,0,2,0,27.2872,8.6523,6740.4458,0,0
172,-121.8656,36.98524,3.809,13.33333,793.2674,11.2,26.66667,18.93333,2.64444,14.33889,8.49167,10.44167,243.39999,325,558.79999,294.64001,121.92,2,151.892,3,0,0,0,0,2,0,25.9558,5.1844,5624.15186,0,0
173,-121.8595,36.97328,3.11,13.33333,678.94202,11.06667,24.44444,17.75556,2.66111,14.38889,8.525,9.23056,246.8,325,558.79999,304.79999,137.16,3,151.892,4,0,0,0,0,0,0,26.6184,8.4983,6593.2251,0,0
174,-121.7681,36.99481,10.774,13.33333,650.29077,11.27778,27.11111,19.19444,3.12778,14.33889,8.73333,10.46111,250,316.60001,592.58197,282.448,144.78,3,157.48,1,0,0,0,0,3,0,26.0532,8.4642,6475.75195,0,0
175,-121.8156,36.97248,6.22,13.25,647.42059,11.08333,24.44444,17.76389,3.16111,14.42222,8.79167,8.97222,243.39999,325,565.15002,295.14801,76.2,3,151.892,1,0,0,0,0,0,0,27.1194,8.6212,6695.27197,0,0
176,-121.8196,36.95334,4.398,13.22222,592.63281,11.03889,22.96111,17,3.17222,14.53889,8.85556,8.14444,252,325,574.54797,297.94199,106.68,2,151.892,1,0,0,0,0,0,0,28.1631,9.7469,7150.56201,0,0
177,-121.8287,36.93341,3.11,13.19444,539.29279,10.99444,22.22222,16.60833,3.21667,14.63333,8.925,7.68333,257.10001,325,579.88202,301.24399,91.44,3,151.892,1,0,0,0,0,0,0,27.1665,8.6598,6711.99219,0,0
178,-121.909,36.57575,3.11,12.77778,505.38379,10.55556,18.33333,14.44444,5.55556,15.55556,10.55556,3.88889,350,352,609.59998,304.79999,182.88,2,68.326,0,0,0,0,0,2,0,27.8955,8.9768,6916.73389,0,0
179,-121.8606,36.56539,4.398,12.91667,369.31601,10.39444,18.33333,14.36389,5.55556,15.13889,10.34722,4.01667,330,351.20001,609.59998,304.79999,243.84,4,68.326,1,0,0,0,0,0,3,28.2728,11.7918,7657.21777,0,0
180,-121.758,36.56937,10.078,13.61111,368.681,10.31667,21.66667,15.99167,4.07222,15.55556,9.81389,6.17778,287.5,350.89999,593.59802,292.10001,121.92,2,152.146,1,0,0,0,0,2,0,25.8935,3.6887,5234.85107,0,0
181,-121.756,36.54944,11.843,13.75,390.98218,10.23333,22.03333,16.13333,4.05,15.73889,9.89444,6.23889,280,350.29999,591.31201,285.75,396.23999,2,68.326,3,0,0,0,0,2,0,25.6824,2.5646,4880.80078,0,0
182,-121.5636,36.70893,21.771,14.25556,443.56018,11.11111,23.88889,17.5,2.58889,15.83333,9.21111,8.28889,261.10001,341.60001,599.44,238.252,137.16,2,94.488,1,2,0,0,0,0,0,27.5292,12.5471,7722.26807,0,0
183,-121.6838,36.61044,13.909,13.42222,343.83978,10.73889,21.11111,15.925,3.57778,15.55556,9.56667,6.35833,264.20001,350.5,574.802,266.70001,152.39999,2,109.22,1,0,0,0,0,0,3,25.1484,4.6191,5331.78418,0,0
184,-121.7101,36.55422,14.916,13.96667,396.67178,10.18333,23.19444,16.68889,3.7,15.92222,9.81111,6.87778,250,341.60001,580.39001,258.82599,121.92,2,152.146,3,0,0,0,0,0,0,28.035,8.0691,6711.74414,0,0
185,-121.6707,36.52711,19.423,14.12222,434.41623,9.86111,24.81111,17.33611,3.50556,16.11111,9.80833,7.52778,242.8,325,570.48401,228.60001,365.76001,4,109.22,1,0,0,0,0,0,3,26.5976,3.6575,5352.77002,1,28
186,-121.6388,36.56379,19.793,13.88889,465.30261,10.13889,23.88889,17.01389,3.20556,15.97222,9.58889,7.425,247.7,312.5,564.388,190.5,396.23999,1,59.944,1,0,0,0,0,0,3,27.6548,12.7519,7767.88916,0,0
187,-121.6409,36.54704,20.395,14.11111,488.01019,10,24.81111,17.40556,3.27222,16.11111,9.69167,7.71389,246.7,300,565.91199,190.5,579.12,2,109.22,1,0,0,0,0,0,3,28.0455,4.9841,5950.30322,1,48
188,-121.6621,36.53269,19.915,14.12222,452.22162,9.86111,24.81111,17.33611,3.50556,16.11111,9.80833,7.52778,242.8,325,570.48401,228.60001,335.28,4,109.22,1,0,0,0,0,0,3,27.3848,4.956,5826.87891,1,81
189,-121.6045,36.51993,24.784,14.32778,532.00299,9.58333,26.81111,18.19722,3.21667,16.11111,9.66389,8.53333,233.3,293.70001,558.79999,152.39999,914.40002,4,94.488,1,2,0,0,0,0,0,29.5821,6.6638,6630.50781,1,92
190,-121.6707,36.46929,23.481,14.16667,442.54422,9.44444,24.67778,17.06111,3.33333,16.11111,9.72222,7.33889,262.5,325,576.58002,242.57001,30.48,4,68.326,1,0,0,0,0,2,0,27.4348,8.8026,6798.16797,0,0
191,-121.6868,36.42464,23.481,14.45556,586.13043,9.44444,25.97222,17.70833,3.24444,16.11111,9.67778,8.03056,238.8,287.5,582.67603,190.5,426.72,0,59.944,3,0,0,0,0,0,3,26.8693,5.4763,5857.20117,0,0
192,-121.5883,36.47009,29.506,14.45556,537.66718,9.44444,26.86111,18.15278,2.92222,16.11111,9.51667,8.63611,223,300,561.84802,152.39999,609.59998,2,94.488,1,2,0,0,0,0,0,27.248,3.6343,5463.34619,1,25
193,-121.6217,36.4358,27.468,14.45556,468.24899,9.44444,25.87222,17.65833,2.91667,16.11111,9.51389,8.14444,257.60001,300,574.802,209.55,335.28,2,68.326,1,0,0,0,0,2,0,28.6733,8.352,6886.10303,0,0
194,-121.5595,36.4988,29.424,14.47222,517.22021,9.44444,26.66667,18.05556,3.06667,16.11111,9.58889,8.46667,230.89999,275,558.79999,139.7,762,4,94.488,1,0,0,0,0,0,5,27.6893,5.5605,6020.86279,0,0
195,-121.5626,36.47408,33.857,14.48889,654.10083,9.44444,27.31667,18.38056,2.85556,16.06667,9.46111,8.91944,220,271.79999,558.79999,114.3,914.40002,4,94.488,3,0,0,0,0,2,0,25.8378,1.778,4585.2749,0,0
196,-121.5414,36.47089,34.353,14.48889,631.44403,9.44444,27.39444,18.41945,3.06667,16.08889,9.57778,8.84167,220,266.60001,558.79999,114.3,914.40002,2,94.488,1,0,0,0,0,2,0,28.9042,6.5833,6490.88721,0,0
197,-121.505,36.41666,31.257,14.53889,812.927,9.44444,28.05556,18.75,2.33889,16.06667,9.20278,9.54722,210.7,260,558.79999,76.2,1066.80005,4,94.488,1,0,0,0,0,0,5,28.9449,9.853,7302.42285,1,107
198,-121.7181,36.39872,18.001,14.46111,800.5318,9.44444,26.66667,18.05556,3.33333,15.99444,9.66389,8.39167,240,268.70001,558.79999,95.25,762,3,59.944,1,0,0,0,0,2,0,29.8048,8.7905,7180.08008,0,0
199,-121.5984,36.37878,22.961,14.51667,669.77258,9.44444,27.06111,18.25278,2.53889,15.83333,9.18611,9.06667,216.60001,250,569.97601,152.39999,548.64001,2,94.488,1,0,0,0,0,2,0,28.5615,13.7253,8147.29883,1,3
200,-121.5853,36.34688,20.747,14.58333,790.2702,9.44444,27.38889,18.41667,2.11111,15.81111,8.96111,9.45556,208.3,225,561.84802,95.25,1066.80005,2,94.488,1,0,0,0,0,0,5,30.528,9.4377,7454.20508,0,0
201,-121.5292,36.39154,27.731,14.53333,640.30859,9.44444,27.58889,18.51667,2.22222,15.97778,9.1,9.41667,210,250,558.79999,76.2,853.44,4,94.488,1,0,0,0,0,0,3,26.8238,2.4279,5051.73291,1,112
202,-121.5636,36.38915,25.741,14.5,583.99683,9.44444,27.01111,18.22778,2.36667,15.89444,9.13056,9.09722,230,258.29999,566.67401,152.39999,518.15997,4,68.326,1,0,0,0,0,0,3,28.8326,9.5013,7196.18311,1,15
203,-121.5222,36.36283,26.114,14.54444,607.33936,9.44444,27.51667,18.48056,2.21111,15.93889,9.075,9.40556,200,233.3,558.79999,76.2,701.03998,2,94.488,3,0,0,0,0,0,5,26.4793,2.4894,5006.88477,1,88
204,-121.5727,36.34848,21.548,14.56111,760.45056,9.44444,27.42222,18.43333,2.11111,15.81111,8.96111,9.47222,200,225,561.59399,95.25,1066.80005,2,94.488,1,0,0,0,0,0,5,26.1749,1.7193,4634.78223,0,0
205,-121.5242,36.3437,24.291,14.56111,650.08759,9.44444,27.58889,18.51667,2.2,15.89444,9.04722,9.46944,200,225,558.79999,76.2,701.03998,2,142.748,1,0,0,0,0,0,3,28.3749,13.539,8056.26221,1,54
206,-121.6267,36.31459,15.551,14.6,909.72644,9.44444,27.28333,18.36389,2.10556,15.68333,8.89444,9.46944,225,225,558.79999,76.2,1188.71997,2,59.944,1,2,0,0,0,0,0,26.4156,1.6728,4665.6001,0,0
207,-121.6247,36.30582,14.916,14.6,949.22339,9.44444,27.15556,18.3,1.99444,15.68333,8.83889,9.46111,225,225,558.79999,76.2,1127.76001,2,59.944,1,2,0,0,0,0,0,30.7381,10.3696,7710.03711,0,0
208,-121.6075,36.29226,14.588,14.62222,994.46082,9.44444,27.18333,18.31389,1.88889,15.68333,8.78611,9.52778,216.60001,225,558.79999,76.2,1219.19995,2,68.58,1,0,0,0,0,2,0,28.7031,15.2156,8474.44434,0,0
209,-121.6207,36.29066,13.734,14.58889,1005.12878,9.44444,27.01111,18.22778,1.99444,15.64444,8.81944,9.40833,233.3,225,558.79999,76.2,1188.71997,2,59.944,1,0,0,0,0,2,0,28.6193,5.7559,6231.69287,0,0
210,-121.6328,36.28827,13.011,14.57222,1085.4436,9.44444,26.83889,18.14167,2.10556,15.68333,8.89444,9.24722,237.5,225,558.79999,95.25,1310.64001,2,59.944,3,0,0,0,0,2,0,29.7141,5.1619,6289.64502,0,0
211,-121.6338,36.28189,12.245,14.55556,1153.36328,9.44444,26.85,18.14722,2.1,15.6,8.85,9.29722,250,237.5,558.79999,114.3,1341.12,3,59.944,5,2,0,0,0,0,0,25.5356,1.5848,4282.31592,0,0
212,-121.5737,36.32097,19.793,14.61111,974.29321,9.44444,27.22222,18.33333,2.05556,15.66667,8.86111,9.47222,225,230,558.79999,93.98,1310.64001,2,94.488,1,0,0,0,0,2,0,28.131,10.0908,7191.90723,0,0
213,-121.5767,36.32017,19.547,14.61667,988.66962,9.44444,27.74444,18.59444,1.99444,15.78333,8.88889,9.70556,200,225,558.79999,76.2,1371.59998,2,94.488,4,0,0,0,0,2,0,26.7397,1.6063,4702.81592,0,0
214,-121.5212,36.31618,21.992,14.60556,713.99402,9.44444,28.20555,18.825,1.79444,15.83333,8.81389,10.01111,200,225,558.79999,76.2,822.96002,2,59.944,1,0,0,0,0,0,3,27.8315,9.6654,7048.26416,1,38
215,-121.5707,36.31299,19.172,14.63333,1013.53619,9.44444,27.74444,18.59444,1.88889,15.76667,8.82778,9.76667,200,225,558.79999,76.2,1493.52002,2,59.944,1,0,0,0,0,2,0,30.7571,6.9637,6906.146,0,0
216,-121.8767,36.44457,3.809,13.14444,908.22778,10.27778,18,14.13889,5.92222,15.27778,10.6,3.53889,350.60001,312.5,609.59998,266.70001,518.15997,1,59.944,1,2,0,0,0,0,0,26.2653,4.7903,5561.58594,0,0
217,-121.8122,36.48888,10.774,13.33333,636.8288,10,18.33333,14.16667,4.72222,15.55556,10.13889,4.02778,300,312.5,600.96399,228.60001,335.28,2,59.944,3,0,0,0,0,2,0,27.268,9.0788,6822.17822,0,0
218,-121.8152,36.47698,10.547,13.33333,696.64581,10,18.33333,14.16667,4.81111,15.55556,10.18333,3.98333,300,300,599.44,209.55,609.59998,2,59.944,1,0,0,0,0,0,0,28.8414,6.5448,6473.61816,0,0
219,-121.7791,36.44444,12.634,14.02778,759.33301,9.44444,21.11111,15.27778,4.21667,15.92222,10.06944,5.20833,275,290,578.86603,152.39999,457.20001,2,59.944,1,0,0,0,0,2,0,29.0966,9.5344,7241.97705,0,0
220,-121.765,36.4365,13.377,14.16667,761.89844,9.44444,23.88889,16.66667,4,15.97222,9.98611,6.68056,266.60001,285,568.70599,139.7,457.20001,2,59.944,1,0,0,0,0,2,0,27.7698,12.8101,7812.76318,0,0
221,-121.8504,36.35476,4.398,13.14444,1010.25958,10.22222,18.05556,14.13889,6.22222,15.27778,10.75,3.38889,350.70001,350,609.59998,311.14999,670.56,2,94.488,0,2,0,0,0,0,0,25.4845,4.1735,5267.66504,0,0
222,-121.8323,36.38174,6.22,13.33333,1096.51794,10,18.14444,14.07222,5.55556,15.36667,10.46111,3.61111,350,325,609.59998,304.79999,701.03998,2,59.944,1,0,0,0,0,2,0,29.6621,9.0639,7224.36182,0,0
223,-121.77,36.36904,12.441,14.16667,1131.92554,9.44444,23.88889,16.66667,4.44444,15.66667,10.05556,6.61111,300,287.5,558.79999,152.39999,1097.28003,2,94.488,1,2,0,0,0,0,0,27.5885,4.9315,5827.18701,0,0
224,-121.754,36.36825,13.377,14.25556,1069.44165,9.44444,23.88889,16.66667,3.88889,15.66667,9.77778,6.88889,275,275,558.79999,127,1066.80005,2,94.488,1,2,0,0,0,0,0,27.5271,4.9262,5815.18604,0,0
