"VelocidadViento","Humedad","Temperatura","DiaFestivo","DiaSemana","DiaNoLaborable","Estacion","Clima","Fecha","Año","Mes","Hora","Total"
0.1045,0.96,0.24,0,1,1,1,2,"2012-01-23",1,1,17,279
0.2239,0.93,0.32,0,2,1,1,2,"2012-01-24",1,1,2,13
0.194,0.93,0.32,0,2,1,1,2,"2012-01-24",1,1,6,92
0.2239,0.75,0.24,0,3,1,1,1,"2012-01-25",1,1,7,263
0.2537,0.7,0.24,0,3,1,1,1,"2012-01-25",1,1,9,243
0.2985,0.61,0.3,0,3,1,1,2,"2012-01-25",1,1,11,161
0.1343,0.49,0.34,0,3,1,1,1,"2012-01-25",1,1,13,215
0.1642,0.53,0.36,0,3,1,1,1,"2012-01-25",1,1,17,474
0.194,0.61,0.32,0,3,1,1,1,"2012-01-25",1,1,20,238
0.1045,0.87,0.3,0,4,1,1,2,"2012-01-26",1,1,11,118
0.4627,0.59,0.5,0,5,1,1,1,"2012-01-27",1,1,13,205
0.2836,0.52,0.3,0,6,0,1,1,"2012-01-28",1,1,0,73
0.1642,0.52,0.3,0,6,0,1,1,"2012-01-28",1,1,1,63
0.0896,0.75,0.24,0,6,0,1,1,"2012-01-28",1,1,5,12
0,0.75,0.22,0,6,0,1,1,"2012-01-28",1,1,7,35
0.3582,0.44,0.42,0,6,0,1,1,"2012-01-28",1,1,16,412
0.5522,0.41,0.42,0,6,0,1,2,"2012-01-28",1,1,19,212
0.2836,0.33,0.3,0,0,0,1,1,"2012-01-29",1,1,21,73
0.3582,0.6,0.26,0,1,1,1,1,"2012-01-30",1,1,1,14
0.2537,0.44,0.22,0,1,1,1,1,"2012-01-30",1,1,6,83
0.1642,0.42,0.3,0,1,1,1,1,"2012-01-30",1,1,21,169
0.2239,0.48,0.28,0,1,1,1,1,"2012-01-30",1,1,22,95
0.194,0.6,0.26,0,2,1,1,1,"2012-01-31",1,1,7,284
0.2836,0.41,0.44,0,3,1,1,1,"2012-02-01",1,2,1,10
0.194,0.71,0.36,0,3,1,1,2,"2012-02-01",1,2,9,281
0.4925,0.54,0.42,0,4,1,1,1,"2012-02-02",1,2,17,455
0.2239,0.6,0.26,0,5,1,1,1,"2012-02-03",1,2,4,8
0.2239,0.65,0.24,0,5,1,1,1,"2012-02-03",1,2,7,229
0.1343,0.46,0.34,0,5,1,1,1,"2012-02-03",1,2,12,218
0.1045,0.37,0.4,0,5,1,1,1,"2012-02-03",1,2,16,314
0.0896,0.37,0.4,0,5,1,1,1,"2012-02-03",1,2,17,493
0.1343,0.4,0.38,0,5,1,1,1,"2012-02-03",1,2,18,391
0.1642,0.61,0.34,0,6,0,1,2,"2012-02-04",1,2,16,150
0.1343,0.93,0.24,0,6,0,1,3,"2012-02-04",1,2,21,83
0.1343,0.87,0.24,0,0,0,1,2,"2012-02-05",1,2,0,67
0.2239,0.7,0.24,0,0,0,1,2,"2012-02-05",1,2,9,99
0.1642,0.61,0.28,0,0,0,1,2,"2012-02-05",1,2,13,278
0.1045,0.56,0.28,0,0,0,1,1,"2012-02-05",1,2,21,70
0.0896,0.75,0.22,0,1,1,1,1,"2012-02-06",1,2,1,8
0,0.7,0.3,0,2,1,1,2,"2012-02-07",1,2,4,7
0.2537,0.35,0.44,0,2,1,1,1,"2012-02-07",1,2,16,277
0.1343,0.5,0.36,0,2,1,1,1,"2012-02-07",1,2,20,219
0,0.7,0.24,0,3,1,1,2,"2012-02-08",1,2,6,104
0.1045,0.7,0.24,0,3,1,1,2,"2012-02-08",1,2,7,285
0.1642,0.87,0.24,0,3,1,1,2,"2012-02-08",1,2,23,65
0.2239,0.52,0.24,0,4,1,1,1,"2012-02-09",1,2,11,101
0.2985,0.36,0.32,0,4,1,1,1,"2012-02-09",1,2,15,138
0.1343,0.34,0.34,0,4,1,1,1,"2012-02-09",1,2,17,401
0.0896,0.61,0.28,0,5,1,1,2,"2012-02-10",1,2,1,21
0.1642,0.59,0.2,0,5,1,1,1,"2012-02-10",1,2,8,455
0.1642,0.55,0.22,0,5,1,1,1,"2012-02-10",1,2,9,280
0.1045,0.45,0.28,0,5,1,1,2,"2012-02-10",1,2,11,155
0.1343,0.42,0.3,0,5,1,1,2,"2012-02-10",1,2,12,179
0.1343,0.45,0.32,0,5,1,1,2,"2012-02-10",1,2,15,196
0.194,0.81,0.26,0,6,0,1,3,"2012-02-11",1,2,2,29
0.2985,0.61,0.3,0,6,0,1,2,"2012-02-11",1,2,15,132
0.3881,0.68,0.1,0,0,0,1,3,"2012-02-12",1,2,0,25
0.3881,0.49,0.1,0,0,0,1,1,"2012-02-12",1,2,5,5
0.4478,0.4,0.16,0,0,0,1,1,"2012-02-12",1,2,13,141
0.5522,0.4,0.16,0,0,0,1,1,"2012-02-12",1,2,15,160
0.4627,0.4,0.16,0,0,0,1,1,"2012-02-12",1,2,18,98
0.2985,0.43,0.14,0,0,0,1,1,"2012-02-12",1,2,21,41
0.2239,0.5,0.12,0,1,1,1,1,"2012-02-13",1,2,1,14
0.1343,0.5,0.14,0,1,1,1,1,"2012-02-13",1,2,10,71
0,0.41,0.28,0,1,1,1,1,"2012-02-13",1,2,23,41
0,0.52,0.26,0,2,1,1,2,"2012-02-14",1,2,3,6
0.2239,0.4,0.4,0,2,1,1,1,"2012-02-14",1,2,14,128
0,0.75,0.28,0,3,1,1,1,"2012-02-15",1,2,3,9
0.1045,0.7,0.28,0,3,1,1,1,"2012-02-15",1,2,5,32
0.2836,0.43,0.4,0,3,1,1,1,"2012-02-15",1,2,13,172
0.1642,0.43,0.38,0,3,1,1,1,"2012-02-15",1,2,19,319
0,0.7,0.3,0,4,1,1,2,"2012-02-16",1,2,5,23
0,0.76,0.34,0,4,1,1,3,"2012-02-16",1,2,15,57
0,0.87,0.34,0,4,1,1,3,"2012-02-16",1,2,17,290
0,0.81,0.32,0,4,1,1,2,"2012-02-16",1,2,22,116
0.3582,0.37,0.4,0,5,1,1,1,"2012-02-17",1,2,14,175
0.2537,0.35,0.4,0,5,1,1,1,"2012-02-17",1,2,18,382
0.1642,0.42,0.34,0,6,0,1,1,"2012-02-18",1,2,0,90
0.1642,0.49,0.32,0,6,0,1,1,"2012-02-18",1,2,1,50
0.1045,0.65,0.28,0,6,0,1,1,"2012-02-18",1,2,3,22
0,0.7,0.24,0,6,0,1,1,"2012-02-18",1,2,6,14
0.1343,0.57,0.32,0,6,0,1,1,"2012-02-18",1,2,11,288
0.3582,0.35,0.44,0,6,0,1,1,"2012-02-18",1,2,14,432
0.1642,0.49,0.3,0,0,0,1,1,"2012-02-19",1,2,13,262
0.2537,0.52,0.3,0,0,0,1,2,"2012-02-19",1,2,19,120
0.2537,0.27,0.38,1,1,0,1,1,"2012-02-20",1,2,17,257
0.2239,0.34,0.34,1,1,0,1,1,"2012-02-20",1,2,19,175
0,0.69,0.2,0,2,1,1,1,"2012-02-21",1,2,5,15
0,0.75,0.2,0,2,1,1,1,"2012-02-21",1,2,6,92
0.2836,0.7,0.26,0,2,1,1,2,"2012-02-21",1,2,11,91
0.4179,0.46,0.36,0,2,1,1,1,"2012-02-21",1,2,16,257
0.4478,0.4,0.38,0,2,1,1,1,"2012-02-21",1,2,17,432
0.4478,0.4,0.38,0,2,1,1,1,"2012-02-21",1,2,18,430
0.2239,0.66,0.32,0,2,1,1,1,"2012-02-21",1,2,23,51
0.0896,0.76,0.32,0,3,1,1,1,"2012-02-22",1,2,7,303
0.0896,0.75,0.3,0,3,1,1,1,"2012-02-22",1,2,8,580
0.1642,0.66,0.36,0,3,1,1,1,"2012-02-22",1,2,11,174
0.3881,0.32,0.52,0,3,1,1,1,"2012-02-22",1,2,17,535
0.2537,0.47,0.44,0,3,1,1,2,"2012-02-22",1,2,22,151
0.2836,0.41,0.46,0,3,1,1,2,"2012-02-22",1,2,23,63
0.2239,0.76,0.4,0,4,1,1,1,"2012-02-23",1,2,4,4
0.1343,0.37,0.54,0,4,1,1,1,"2012-02-23",1,2,18,526
0.2537,0.54,0.44,0,4,1,1,1,"2012-02-23",1,2,22,142
0,0.54,0.44,0,4,1,1,1,"2012-02-23",1,2,23,89
0.194,0.62,0.44,0,5,1,1,1,"2012-02-24",1,2,1,20
0.1343,0.76,0.4,0,5,1,1,2,"2012-02-24",1,2,12,229
0.1045,0.71,0.42,0,5,1,1,2,"2012-02-24",1,2,13,188
0.3881,0.43,0.36,0,6,0,1,1,"2012-02-25",1,2,0,66
0.3582,0.42,0.34,0,6,0,1,1,"2012-02-25",1,2,1,51
0.2985,0.42,0.3,0,6,0,1,2,"2012-02-25",1,2,5,7
0.3582,0.6,0.26,0,6,0,1,1,"2012-02-25",1,2,10,185
0.2537,0.51,0.2,0,0,0,1,1,"2012-02-26",1,2,8,64
0.2239,0.47,0.22,0,0,0,1,1,"2012-02-26",1,2,9,90
0.1343,0.39,0.3,0,0,0,1,1,"2012-02-26",1,2,12,308
0.1642,0.75,0.24,0,1,1,1,1,"2012-02-27",1,2,3,10
0.1343,0.8,0.22,0,1,1,1,1,"2012-02-27",1,2,4,5
0.1343,0.8,0.22,0,1,1,1,1,"2012-02-27",1,2,5,19
0,0.6,0.24,0,1,1,1,1,"2012-02-27",1,2,8,530
0.4179,0.27,0.52,0,1,1,1,1,"2012-02-27",1,2,18,532
0.3582,0.42,0.32,0,2,1,1,1,"2012-02-28",1,2,5,25
0.3582,0.45,0.28,0,2,1,1,1,"2012-02-28",1,2,9,234
0.2239,0.53,0.32,0,2,1,1,1,"2012-02-28",1,2,23,68
0.194,0.87,0.3,0,3,1,1,3,"2012-02-29",1,2,11,12
0.2836,0.82,0.4,0,3,1,1,2,"2012-02-29",1,2,15,95
0.1642,0.53,0.34,0,5,1,1,1,"2012-03-02",1,3,0,52
0.2239,0.49,0.34,0,5,1,1,1,"2012-03-02",1,3,1,24
0.2836,0.44,0.44,0,5,1,1,2,"2012-03-02",1,3,14,210
0.2985,0.5,0.42,0,5,1,1,2,"2012-03-02",1,3,15,81
0.194,0.87,0.36,0,5,1,1,3,"2012-03-02",1,3,18,168
0.194,0.87,0.36,0,5,1,1,3,"2012-03-02",1,3,19,179
0,0.87,0.36,0,5,1,1,2,"2012-03-02",1,3,23,27
0.3284,0.23,0.5,0,6,0,1,1,"2012-03-03",1,3,17,389
0.3284,0.19,0.46,0,6,0,1,1,"2012-03-03",1,3,21,159
0.194,0.46,0.34,0,0,0,1,2,"2012-03-04",1,3,4,21
0.2985,0.52,0.3,0,0,0,1,2,"2012-03-04",1,3,7,26
0.3582,0.34,0.36,0,0,0,1,1,"2012-03-04",1,3,14,338
0.1343,0.48,0.24,0,1,1,1,1,"2012-03-05",1,3,2,4
0.0896,0.55,0.2,0,1,1,1,1,"2012-03-05",1,3,4,7
0.1343,0.59,0.18,0,1,1,1,1,"2012-03-05",1,3,7,260
0,0.52,0.26,0,1,1,1,2,"2012-03-05",1,3,12,138
0.2537,0.44,0.2,0,2,1,1,1,"2012-03-06",1,3,1,9
0,0.47,0.22,0,2,1,1,1,"2012-03-06",1,3,9,239
0.2239,0.36,0.32,0,2,1,1,1,"2012-03-06",1,3,14,139
0.194,0.49,0.32,0,2,1,1,1,"2012-03-06",1,3,20,193
0.3582,0.56,0.3,0,3,1,1,1,"2012-03-07",1,3,3,10
0.2985,0.61,0.28,0,3,1,1,1,"2012-03-07",1,3,8,573
0.4179,0.34,0.5,0,3,1,1,1,"2012-03-07",1,3,13,211
0.4179,0.37,0.56,0,3,1,1,1,"2012-03-07",1,3,16,292
0.4925,0.43,0.56,0,3,1,1,1,"2012-03-07",1,3,17,615
0.3582,0.42,0.54,0,3,1,1,1,"2012-03-07",1,3,19,368
0.3284,0.62,0.44,0,4,1,1,1,"2012-03-08",1,3,0,50
0.3284,0.63,0.46,0,4,1,1,1,"2012-03-08",1,3,1,26
0.2836,0.72,0.44,0,4,1,1,1,"2012-03-08",1,3,4,5
0.4627,0.68,0.5,0,4,1,1,1,"2012-03-08",1,3,10,139
0.4478,0.6,0.56,0,4,1,1,2,"2012-03-08",1,3,12,256
0.6418,0.43,0.62,0,4,1,1,2,"2012-03-08",1,3,14,209
0.2836,0.66,0.4,0,5,1,1,3,"2012-03-09",1,3,4,4
0.2836,0.66,0.4,0,5,1,1,3,"2012-03-09",1,3,5,30
0.5224,0.42,0.34,0,5,1,1,2,"2012-03-09",1,3,9,287
0.4627,0.28,0.42,0,5,1,1,1,"2012-03-09",1,3,14,182
0.3881,0.24,0.46,0,5,1,1,1,"2012-03-09",1,3,17,568
0.6119,0.28,0.42,0,5,1,1,1,"2012-03-09",1,3,19,248
0.2985,0.33,0.32,0,5,1,1,1,"2012-03-09",1,3,23,90
0.2836,0.29,0.32,0,6,0,1,1,"2012-03-10",1,3,13,361
0,0.25,0.34,0,6,0,1,1,"2012-03-10",1,3,15,409
0.2239,0.39,0.3,0,6,0,1,1,"2012-03-10",1,3,21,118
0.1343,0.6,0.24,0,0,0,1,1,"2012-03-11",1,3,3,70
0.1343,0.6,0.24,0,0,0,1,1,"2012-03-11",1,3,4,23
0.2836,0.31,0.46,0,0,0,1,1,"2012-03-11",1,3,14,505
0.2239,0.47,0.44,0,0,0,1,1,"2012-03-11",1,3,20,176
0.2239,0.54,0.42,0,0,0,1,1,"2012-03-11",1,3,21,149
0.1642,0.5,0.4,0,0,0,1,1,"2012-03-11",1,3,23,54
0.1343,0.5,0.38,0,1,1,1,1,"2012-03-12",1,3,1,14
0.2239,0.49,0.56,0,1,1,1,2,"2012-03-12",1,3,20,287
0.2985,0.72,0.52,0,2,1,1,3,"2012-03-13",1,3,3,6
0.2836,0.82,0.46,0,2,1,1,1,"2012-03-13",1,3,8,600
0.2836,0.73,0.54,0,2,1,1,1,"2012-03-13",1,3,11,222
0.3881,0.6,0.6,0,2,1,1,1,"2012-03-13",1,3,13,238
0.1045,0.6,0.54,0,3,1,1,1,"2012-03-14",1,3,0,44
0.194,0.68,0.5,0,3,1,1,1,"2012-03-14",1,3,2,6
0.194,0.72,0.48,0,3,1,1,1,"2012-03-14",1,3,3,9
0.0896,0.67,0.48,0,3,1,1,1,"2012-03-14",1,3,4,12
0.1343,0.82,0.44,0,3,1,1,1,"2012-03-14",1,3,5,32
0,0.68,0.52,0,3,1,1,1,"2012-03-14",1,3,9,357
0.194,0.25,0.72,0,3,1,1,1,"2012-03-14",1,3,16,363
0.1343,0.55,0.52,0,3,1,1,1,"2012-03-14",1,3,22,207
0.1343,0.49,0.54,0,4,1,1,1,"2012-03-15",1,3,0,64
0.1045,0.59,0.5,0,4,1,1,1,"2012-03-15",1,3,1,30
0,0.67,0.46,0,4,1,1,1,"2012-03-15",1,3,5,30
0.1343,0.5,0.62,0,4,1,1,2,"2012-03-15",1,3,12,271
0.2239,0.32,0.72,0,4,1,1,1,"2012-03-15",1,3,15,290
0.194,0.5,0.64,0,4,1,1,2,"2012-03-15",1,3,19,430
0.1343,0.68,0.52,0,4,1,1,1,"2012-03-15",1,3,22,173
0.2836,0.87,0.4,0,5,1,1,2,"2012-03-16",1,3,3,6
0.1642,0.87,0.4,0,5,1,1,2,"2012-03-16",1,3,6,104
0.0896,0.77,0.46,0,5,1,1,2,"2012-03-16",1,3,13,263
0.1343,1,0.4,0,6,0,1,2,"2012-03-17",1,3,7,91
0.1045,0.94,0.42,0,6,0,1,2,"2012-03-17",1,3,8,223
0.0896,0.88,0.44,0,6,0,1,2,"2012-03-17",1,3,9,326
0.194,0.88,0.46,0,0,0,1,1,"2012-03-18",1,3,0,107
0.1045,0.82,0.46,0,0,0,1,2,"2012-03-18",1,3,2,56
0.1045,0.94,0.4,0,0,0,1,2,"2012-03-18",1,3,5,10
0.1045,0.88,0.42,0,0,0,1,2,"2012-03-18",1,3,10,352
0.1343,0.88,0.44,0,0,0,1,2,"2012-03-18",1,3,12,506
0.1642,0.82,0.46,0,0,0,1,2,"2012-03-18",1,3,13,546
0.0896,0.73,0.54,0,0,0,1,1,"2012-03-18",1,3,16,545
0.0896,0.64,0.56,0,0,0,1,1,"2012-03-18",1,3,17,546
0.0896,0.72,0.52,0,0,0,1,1,"2012-03-18",1,3,21,180
0,0.94,0.44,0,1,1,1,1,"2012-03-19",1,3,5,33
0.1642,0.72,0.5,0,1,1,1,1,"2012-03-19",1,3,9,335
0.2537,0.64,0.6,0,1,1,1,1,"2012-03-19",1,3,12,284
0,0.88,0.54,0,2,1,1,1,"2012-03-20",1,3,1,21
0.1343,0.88,0.52,0,2,1,1,2,"2012-03-20",1,3,4,9
0.194,0.73,0.6,0,2,1,1,1,"2012-03-20",1,3,17,751
0.2537,0.69,0.6,0,2,1,1,1,"2012-03-20",1,3,18,806
0.1642,0.83,0.52,0,3,1,2,2,"2012-03-21",1,3,11,192
0.0896,1,0.48,0,4,1,2,2,"2012-03-22",1,3,5,41
0.0896,0.94,0.5,0,4,1,2,2,"2012-03-22",1,3,8,651
0,0.61,0.66,0,4,1,2,1,"2012-03-22",1,3,19,588
0.1642,0.78,0.58,0,4,1,2,1,"2012-03-22",1,3,21,375
0,0.88,0.54,0,5,1,2,1,"2012-03-23",1,3,1,53
0,0.48,0.7,0,5,1,2,2,"2012-03-23",1,3,13,430
0.1045,0.42,0.72,0,5,1,2,2,"2012-03-23",1,3,14,435
0.1642,0.45,0.7,0,5,1,2,1,"2012-03-23",1,3,18,832
0.1343,0.47,0.66,0,5,1,2,1,"2012-03-23",1,3,20,447
0.1642,0.83,0.52,0,6,0,2,2,"2012-03-24",1,3,5,4
0.194,1,0.44,0,6,0,2,3,"2012-03-24",1,3,21,112
0.1343,0.82,0.48,0,0,0,2,1,"2012-03-25",1,3,23,67
0.194,0.82,0.46,0,1,1,2,1,"2012-03-26",1,3,3,8
0.1642,0.82,0.44,0,1,1,2,1,"2012-03-26",1,3,4,9
0.194,0.37,0.22,0,2,1,2,1,"2012-03-27",1,3,6,105
0.194,0.38,0.24,0,2,1,2,1,"2012-03-27",1,3,9,272
0,0.2,0.42,0,2,1,2,1,"2012-03-27",1,3,16,308
0,0.16,0.44,0,2,1,2,1,"2012-03-27",1,3,17,617
0.1343,0.37,0.36,0,2,1,2,1,"2012-03-27",1,3,22,141
0.2836,0.4,0.36,0,3,1,2,1,"2012-03-28",1,3,0,32
0.2985,0.46,0.36,0,3,1,2,1,"2012-03-28",1,3,1,12
0.2985,0.49,0.34,0,3,1,2,1,"2012-03-28",1,3,2,8
0.3582,0.46,0.36,0,3,1,2,1,"2012-03-28",1,3,6,121
0.4179,0.41,0.46,0,3,1,2,1,"2012-03-28",1,3,10,181
0.3284,0.43,0.56,0,3,1,2,1,"2012-03-28",1,3,13,275
0.1343,0.68,0.54,0,3,1,2,1,"2012-03-28",1,3,23,94
0.4179,0.47,0.46,0,4,1,2,1,"2012-03-29",1,3,8,655
0.4179,0.48,0.48,0,4,1,2,1,"2012-03-29",1,3,9,326
0.4478,0.47,0.46,0,4,1,2,1,"2012-03-29",1,3,10,171
0.2836,0.62,0.4,0,5,1,2,3,"2012-03-30",1,3,16,370
0.2239,0.62,0.4,0,5,1,2,2,"2012-03-30",1,3,17,610
0.2239,0.62,0.4,0,5,1,2,1,"2012-03-30",1,3,19,403
0.1343,0.66,0.38,0,5,1,2,1,"2012-03-30",1,3,21,226
0.2836,0.59,0.52,0,6,0,2,2,"2012-03-31",1,3,15,607
0.4627,0.72,0.44,0,6,0,2,2,"2012-03-31",1,3,18,345
0.3284,0.71,0.4,0,6,0,2,2,"2012-03-31",1,3,21,148
0.2836,0.76,0.36,0,6,0,2,2,"2012-03-31",1,3,23,116
0.2537,0.76,0.36,0,0,0,2,2,"2012-04-01",1,4,0,74
0.1642,0.76,0.36,0,0,0,2,2,"2012-04-01",1,4,2,83
0.0896,0.81,0.34,0,0,0,2,2,"2012-04-01",1,4,5,22
0.0896,0.76,0.36,0,0,0,2,2,"2012-04-01",1,4,8,130
0.1343,0.81,0.36,0,0,0,2,2,"2012-04-01",1,4,9,283
0.2239,0.55,0.52,0,0,0,2,1,"2012-04-01",1,4,19,350
0,0.72,0.46,0,0,0,2,3,"2012-04-01",1,4,23,68
0.0896,0.88,0.42,0,1,1,2,3,"2012-04-02",1,4,1,12
0.4925,0.76,0.4,0,1,1,2,1,"2012-04-02",1,4,4,10
0.3284,0.34,0.5,0,1,1,2,1,"2012-04-02",1,4,16,400
0.2537,0.27,0.5,0,1,1,2,1,"2012-04-02",1,4,19,499
0.1642,0.31,0.46,0,1,1,2,1,"2012-04-02",1,4,20,332
0.1642,0.53,0.36,0,2,1,2,1,"2012-04-03",1,4,2,9
0.0896,0.61,0.3,0,2,1,2,1,"2012-04-03",1,4,6,102
0,0.33,0.44,0,2,1,2,1,"2012-04-03",1,4,10,223
0.2239,0.21,0.56,0,2,1,2,1,"2012-04-03",1,4,14,312
0,0.51,0.5,0,2,1,2,1,"2012-04-03",1,4,22,162
0,0.51,0.46,0,3,1,2,1,"2012-04-04",1,4,2,6
0,0.62,0.44,0,3,1,2,2,"2012-04-04",1,4,7,367
0.4179,0.46,0.6,0,3,1,2,2,"2012-04-04",1,4,12,286
0.194,0.46,0.62,0,3,1,2,2,"2012-04-04",1,4,14,262
0.2836,0.44,0.64,0,3,1,2,2,"2012-04-04",1,4,16,393
0.2836,0.43,0.38,0,4,1,2,1,"2012-04-05",1,4,4,8
0.2537,0.37,0.4,0,4,1,2,1,"2012-04-05",1,4,9,353
0.194,0.47,0.4,0,4,1,2,1,"2012-04-05",1,4,22,151
0.2985,0.23,0.48,0,5,1,2,1,"2012-04-06",1,4,19,414
0.2537,0.28,0.4,0,6,0,2,1,"2012-04-07",1,4,1,73
0.2537,0.32,0.36,0,6,0,2,1,"2012-04-07",1,4,3,35
0.1642,0.36,0.32,0,6,0,2,1,"2012-04-07",1,4,4,11
0.194,0.36,0.32,0,6,0,2,1,"2012-04-07",1,4,6,26
0.2836,0.33,0.32,0,6,0,2,1,"2012-04-07",1,4,7,58
0.4179,0.19,0.52,0,6,0,2,1,"2012-04-07",1,4,15,631
0.194,0.3,0.4,0,0,0,2,1,"2012-04-08",1,4,8,87
0.2239,0.25,0.5,0,0,0,2,1,"2012-04-08",1,4,10,305
0.3284,0.19,0.64,0,0,0,2,1,"2012-04-08",1,4,16,481
0.4179,0.28,0.56,0,0,0,2,1,"2012-04-08",1,4,20,217
0.2239,0.36,0.5,0,0,0,2,1,"2012-04-08",1,4,22,124
0.194,0.24,0.44,0,1,1,2,1,"2012-04-09",1,4,5,33
0.2239,0.26,0.42,0,1,1,2,1,"2012-04-09",1,4,6,118
0.194,0.28,0.42,0,1,1,2,1,"2012-04-09",1,4,7,333
0.194,0.3,0.44,0,1,1,2,1,"2012-04-09",1,4,8,619
0.5821,0.28,0.54,0,1,1,2,1,"2012-04-09",1,4,13,284
0.5522,0.28,0.58,0,1,1,2,1,"2012-04-09",1,4,15,259
0.1343,0.71,0.36,0,2,1,2,1,"2012-04-10",1,4,3,8
0.1642,0.47,0.46,0,2,1,2,1,"2012-04-10",1,4,10,185
0,0.36,0.5,0,2,1,2,1,"2012-04-10",1,4,11,245
0.1343,0.52,0.28,0,3,1,2,1,"2012-04-11",1,4,7,324
0.3881,0.35,0.42,0,3,1,2,1,"2012-04-11",1,4,17,582
0.3582,0.4,0.4,0,3,1,2,1,"2012-04-11",1,4,19,391
0.3881,0.57,0.34,0,3,1,2,1,"2012-04-11",1,4,21,165
0.2985,0.57,0.34,0,3,1,2,1,"2012-04-11",1,4,23,65
0.2836,0.66,0.32,0,4,1,2,1,"2012-04-12",1,4,0,28
0.2239,0.66,0.32,0,4,1,2,1,"2012-04-12",1,4,1,15
0.2836,0.61,0.32,0,4,1,2,1,"2012-04-12",1,4,2,6
0.2239,0.61,0.3,0,4,1,2,1,"2012-04-12",1,4,4,2
0.3284,0.66,0.32,0,4,1,2,1,"2012-04-12",1,4,8,627
0.4478,0.36,0.48,0,4,1,2,1,"2012-04-12",1,4,13,204
0.2537,0.31,0.48,0,4,1,2,1,"2012-04-12",1,4,15,211
0.1642,0.61,0.34,0,5,1,2,1,"2012-04-13",1,4,3,16
0,0.31,0.5,0,5,1,2,1,"2012-04-13",1,4,12,326
0.2537,0.26,0.56,0,5,1,2,1,"2012-04-13",1,4,16,466
0.1343,0.26,0.54,0,5,1,2,1,"2012-04-13",1,4,18,678
0.0896,0.62,0.42,0,5,1,2,1,"2012-04-13",1,4,23,203
0.0896,0.66,0.36,0,6,0,2,1,"2012-04-14",1,4,3,37
0.194,0.45,0.52,0,6,0,2,1,"2012-04-14",1,4,11,566
0.2537,0.35,0.58,0,6,0,2,1,"2012-04-14",1,4,12,684
0.4478,0.27,0.64,0,6,0,2,2,"2012-04-14",1,4,14,661
0.3582,0.27,0.64,0,6,0,2,2,"2012-04-14",1,4,16,590
0.1343,0.63,0.5,0,0,0,2,1,"2012-04-15",1,4,6,23
0.2239,0.77,0.54,1,1,0,2,1,"2012-04-16",1,4,4,12
0.1343,0.83,0.52,1,1,0,2,1,"2012-04-16",1,4,7,390
0.194,0.54,0.66,0,2,1,2,1,"2012-04-17",1,4,0,45
0.2537,0.46,0.6,0,2,1,2,1,"2012-04-17",1,4,6,151
0.4925,0.38,0.6,0,2,1,2,1,"2012-04-17",1,4,9,406
0.3582,0.33,0.6,0,2,1,2,1,"2012-04-17",1,4,12,248
0.3284,0.24,0.66,0,2,1,2,1,"2012-04-17",1,4,15,312
0.2836,0.25,0.64,0,2,1,2,1,"2012-04-17",1,4,18,779
0.1045,0.77,0.42,0,3,1,2,2,"2012-04-18",1,4,20,264
0.0896,0.82,0.42,0,3,1,2,2,"2012-04-18",1,4,21,196
0.1045,0.94,0.42,0,5,1,2,1,"2012-04-20",1,4,4,7
0.2836,0.47,0.64,0,5,1,2,1,"2012-04-20",1,4,17,819
0.1343,0.77,0.52,0,6,0,2,1,"2012-04-21",1,4,2,87
0.2537,0.82,0.5,0,6,0,2,1,"2012-04-21",1,4,5,2
0.2239,0.82,0.5,0,6,0,2,1,"2012-04-21",1,4,6,34
0.3881,0.82,0.5,0,6,0,2,3,"2012-04-21",1,4,21,109
0.1642,0.82,0.44,0,0,0,2,2,"2012-04-22",1,4,3,44
0.2239,0.77,0.44,0,0,0,2,2,"2012-04-22",1,4,5,9
0.4627,0.81,0.36,0,0,0,2,3,"2012-04-22",1,4,23,24
0.3582,0.87,0.34,0,1,1,2,3,"2012-04-23",1,4,1,9
0.3284,0.7,0.32,0,1,1,2,2,"2012-04-23",1,4,10,105
0.3881,0.62,0.36,0,1,1,2,2,"2012-04-23",1,4,15,118
0.2537,0.61,0.34,0,2,1,2,1,"2012-04-24",1,4,8,616
0,0.18,0.5,0,2,1,2,1,"2012-04-24",1,4,18,637
0.2537,0.18,0.5,0,2,1,2,1,"2012-04-24",1,4,19,487
0,0.66,0.34,0,3,1,2,1,"2012-04-25",1,4,6,111
0.0896,0.76,0.36,0,3,1,2,1,"2012-04-25",1,4,8,659
0.2239,0.26,0.56,0,3,1,2,1,"2012-04-25",1,4,13,233
0.1642,0.94,0.46,0,4,1,2,2,"2012-04-26",1,4,10,145
0.3284,0.83,0.52,0,4,1,2,2,"2012-04-26",1,4,15,206
0.2537,0.43,0.4,0,5,1,2,1,"2012-04-27",1,4,6,126
0.4925,0.44,0.42,0,5,1,2,1,"2012-04-27",1,4,9,338
0.2537,0.29,0.52,0,5,1,2,1,"2012-04-27",1,4,16,445
0,0.37,0.38,0,6,0,2,2,"2012-04-28",1,4,9,215
0.1045,0.4,0.38,0,6,0,2,2,"2012-04-28",1,4,11,360
0,0.43,0.38,0,6,0,2,2,"2012-04-28",1,4,12,388
0,0.66,0.38,0,6,0,2,2,"2012-04-28",1,4,20,105
0,0.51,0.46,0,0,0,2,1,"2012-04-29",1,4,11,414
0.194,0.28,0.6,0,0,0,2,1,"2012-04-29",1,4,16,591
